"","X","runnum","noden","spreadern","ntwktype","ptrustavg","passlimit","accpthres","itrustavg","stepsn","X.1","X","agents.n","links.n","links.used","spreaders.avglinks","links.mean.trust","links.mean.inst.trust","ambiv.n","ambiv.avglinks","ambiv.cluster.coeff","ambiv.betweenness","ambiv.eigencent","ambiv.pgrank","ambiv.closeness","ambiv.mean.inst.trust","rej.n","rej.avglinks","rej.coeff","rej.betweenness","rej.eigencent","rej.pgrank","rej.closeness","rej.mean.inst.trust","aa.n","aa.avglinks","aa.coeff","aa.betweenness","aa.eigencent","aa.pgrank","aa.closeness","aa.mean.inst.trust","as.n","as.avglinks","as.coeff","as.betweenness","as.eigencent","as.pgrank","as.closeness","as.mean.inst.trust","believers.n","misinfo.avgexpose.n"
"227",227,227,125,1,"""scale-free""",25,1,75,50,500,"count turtles",227,125,124,122,10,17.8780923579506,48.6169164972874,34,1.82352941176471,0,127.441176470588,0.0602703517551236,0.00754535619838344,0.18512697937328,45.9760528394955,9,1.11111111111111,0,27.1111111111111,0.0740258320508659,0.00478470778340409,0.193429081753765,45.6519238956388,8,1.875,0,513.375,0.112602699958437,0.00742953471870671,0.191123708070136,50.860564498573,74,2.17567567567568,0,334.513513513513,0.110880861449172,0.00866161137100909,0.198976359488653,49.9483369536317,9,0.984
"228",228,228,125,1,"""scale-free""",25,1,75,50,500,"count turtles",228,125,124,1,1,19.8836984674503,51.7024979599857,36,1.94444444444444,0,217.25,0.067711019626756,0.00793193729964826,0.185202802024503,50.2709409456237,5,2,0,218.2,0.0332141984869343,0.0083075197111521,0.176185411218127,53.0378795819067,6,1.16666666666667,0,20.5,0.0588176463615801,0.00503685089178954,0.189946273673843,51.5130598337393,78,2.06410256410256,0,352.474358974359,0.0891225064248729,0.00823963529879698,0.181736502170244,52.2921873595359,1,0.016
"229",229,229,125,1,"""scale-free""",25,1,75,50,500,"count turtles",229,125,124,117,3,18.7537793103699,50.0221898915846,33,2.09090909090909,0,332.393939393939,0.0940182607876682,0.00832103147517398,0.195630121790017,51.2905451899345,8,1.375,0,106.125,0.0235579743412736,0.00596958582576468,0.177994932324751,48.1124510359595,9,3.33333333333333,0,731.444444444444,0.13709698637469,0.0124997448755515,0.219191634246643,55.2043055474934,75,1.84,0,192.28,0.0760981098720531,0.0075353542777757,0.199955095667507,49.0459651595349,10,0.944
"230",230,230,125,1,"""scale-free""",25,1,75,50,500,"count turtles",230,125,124,99,3,18.24875293288,49.2460745959194,32,2.28125,0,450.5,0.0933378001168503,0.00890317553622644,0.182655190171288,48.2534980683569,8,2.375,0,371.125,0.079981054374148,0.00951849125390954,0.187991345752019,48.6985504011089,7,1,0,0,0.0558559457196089,0.00436813608050453,0.184062499634369,37.0481588561698,78,1.91025641025641,0,259.294871794872,0.0610663074208454,0.0077996602595634,0.175623451576345,50.8041265525697,8,0.8
"231",231,231,125,1,"""scale-free""",25,1,75,50,500,"count turtles",231,125,124,100,1,22.9450157248781,49.9269384339245,32,2.125,0,238.75,0.0755733962549736,0.00868031058682497,0.170216132750765,50.4548880414573,7,1.85714285714286,0,385.142857142857,0.0780428505692699,0.0073956302182056,0.176836388115239,49.0475882727174,7,2,0,334.571428571429,0.116414487511911,0.00798601366787667,0.194473558018614,55.676278743523,79,1.93670886075949,0,319.79746835443,0.117718046790215,0.00777922220277247,0.178235131635595,49.2815673139272,7,0.808
"232",232,232,125,1,"""scale-free""",25,1,75,50,500,"count turtles",232,125,124,122,6,20.105816898608,50.2324857924378,35,2.57142857142857,0,579.285714285714,0.104554797509921,0.0099319105502479,0.176691529633443,50.5885245208822,5,1.2,0,48.8,0.0254896644628541,0.00518450664967019,0.162931739837973,44.0875445559052,7,1.57142857142857,0,332.142857142857,0.0572376821254136,0.00648537023908149,0.164048148921003,54.2865708926091,78,1.80769230769231,0,218.435897435897,0.0589093341068838,0.00744952571563335,0.167956128200646,50.1028031640521,8,0.984
"233",233,233,125,1,"""scale-free""",25,1,75,50,500,"count turtles",233,125,124,121,3,19.8019605988316,47.7218924119387,36,2.13888888888889,0,359.472222222222,0.0905407796452144,0.00850369253671066,0.206155952568739,46.8671018960775,6,1.5,0,61.3333333333333,0.055733347643705,0.0062788954048589,0.212119820460568,53.1737823809165,5,2,0,121,0.0348439954592223,0.00824415905797819,0.191038060797758,50.2369293788103,78,1.94871794871795,0,229.102564102564,0.0679537751717827,0.00788426796101759,0.203193991013989,47.5358146417179,6,0.976
"234",234,234,125,1,"""scale-free""",25,1,75,50,500,"count turtles",234,125,124,78,2,18.99188932868,50.9127540837997,35,2.2,0,274.514285714286,0.108587930421995,0.00888351460115628,0.193375802751742,49.2488846917257,6,2.66666666666667,0,771.166666666667,0.147761394077001,0.0100891546248519,0.197420647994241,50.0346424688863,7,2.14285714285714,0,313.285714285714,0.0831226977912848,0.0084316877294593,0.189091793027277,53.3933573498528,77,1.81818181818182,0,234.883116883117,0.0877149349772885,0.00739636684550913,0.187682272527581,51.5119732467829,5,0.632
"235",235,235,125,1,"""scale-free""",25,1,75,50,500,"count turtles",235,125,124,72,5,18.8541606850864,50.8147258439624,34,1.44117647058824,0,61.1176470588235,0.0540111796204709,0.00616343739330302,0.194357574087172,51.761437792556,5,3.2,0,1064.6,0.0832493345566087,0.0121411371101008,0.219254167680476,41.1141814727534,8,1.75,0,254.375,0.0573692953943668,0.00706285604750365,0.189988805794203,51.4518049424431,78,2.16666666666667,0,298.205128205128,0.085551579695278,0.00863121275252775,0.200389850536158,50.9585448544241,7,0.584
"236",236,236,125,1,"""scale-free""",25,1,75,50,500,"count turtles",236,125,124,119,2,18.3580833351793,49.8579908807474,34,1.70588235294118,0,197.529411764706,0.0787843531129512,0.00699899017403131,0.188461721063308,47.8129156547384,8,1.625,0,90.875,0.0214956728658861,0.00699791398104526,0.161716063197882,48.7246421495529,4,1.5,0,61.5,0.0592310964251581,0.00632581897536654,0.190166621663919,46.3482534236884,79,2.16455696202532,0,348.924050632911,0.0862566944588438,0.00861706008016591,0.188258473358067,51.030627556217,5,0.96
"237",237,237,125,1,"""scale-free""",25,1,75,50,500,"count turtles",237,125,124,123,2,16.7886184420998,49.0586525158469,35,2,0,338.8,0.0744634242682403,0.00810587999139924,0.155896534712525,46.3961796697157,6,1.16666666666667,0,20.5,0.0677963663463804,0.00527209942090756,0.133293155485898,46.0456225582152,6,1.66666666666667,0,140.666666666667,0.0612653645400541,0.00703078883064186,0.145158656916088,58.5427365321714,78,2.06410256410256,0,396.448717948718,0.0858083925603901,0.00823688295886833,0.156361381227198,49.7555784807499,7,0.992
"238",238,238,125,1,"""scale-free""",25,1,75,50,500,"count turtles",238,125,124,2,1,17.6370493802048,49.8674825145052,35,1.62857142857143,0,127.428571428571,0.0549049019028797,0.00686160320335922,0.158681855366633,50.0433155059146,6,3.33333333333333,0,721.166666666667,0.157399043340894,0.0126333408377516,0.178553781135288,51.6238236704782,5,2.4,0,580.6,0.0687614277970916,0.00931985685171484,0.168129927998846,48.0137850687879,79,2.0126582278481,0,376.810126582278,0.0918346285425096,0.00806891846325751,0.164343334425827,49.7735114460675,0,0.024
"239",239,239,125,1,"""scale-free""",25,1,75,50,500,"count turtles",239,125,124,108,3,20.82223713195,50.1498105886666,34,1.91176470588235,0,240.058823529412,0.0606176103449915,0.00781657013292941,0.163695557511251,50.4861197209163,6,2.5,0,318.333333333333,0.0956150706095133,0.00978841743608661,0.179630066600275,58.8809845245228,7,1.71428571428571,0,732.571428571429,0.0790146266435883,0.00682784634264859,0.174050310750292,50.7759892553193,78,2,0,324.717948717949,0.0718543085148447,0.00804757931365821,0.167100021722373,49.2753900145872,7,0.872
"240",240,240,125,1,"""scale-free""",25,1,75,50,500,"count turtles",240,125,124,113,3,19.2954053612823,49.7715539341771,32,1.59375,0,102.34375,0.0457115418161234,0.00674070518177602,0.20565052389284,50.3483544219567,8,1.75,0,192.625,0.0615890785569022,0.0073552944774805,0.214891185890101,52.8709345495374,7,2.28571428571429,0,358.857142857143,0.127937430684321,0.00886233692124563,0.250332869751871,56.1125133478629,78,2.14102564102564,0,290.74358974359,0.0696823323700105,0.00850536820403338,0.21773041307193,48.6479721851049,7,0.912
"241",241,241,125,1,"""scale-free""",25,1,75,75,500,"count turtles",241,125,124,17,3,22.892413153631,25.7161810213783,31,1.87096774193548,0,314.032258064516,0.0515374837684851,0.00769987194971189,0.14059051234049,24.9425750244438,9,2.11111111111111,0,683.777777777778,0.143662163561903,0.00823812534690825,0.15228283819956,29.3765772424225,11,1.54545454545455,0,212.909090909091,0.0364107083744098,0.00653251074125073,0.146582523070585,26.5824613057186,74,2.08108108108108,0,378.554054054054,0.0919772047931879,0.00831490842274323,0.154299668310592,25.4663044914841,3,0.144
"242",242,242,125,1,"""scale-free""",25,1,75,75,500,"count turtles",242,125,124,96,1,18.1909682624468,25.1509316937508,33,1.6969696969697,0,196.727272727273,0.0462872880349879,0.00700762883083629,0.1864247645742,25.0415944982938,8,2,0,392,0.0517894390909507,0.00802645754187877,0.186745247426484,30.63307528912,8,4.375,0,990.125,0.194478854780878,0.0158041054622093,0.225812354814267,26.4669582634502,76,1.85526315789474,0,216.118421052632,0.0604011285644743,0.00760662821775918,0.194114977794154,24.4828101954552,8,0.776
"243",243,243,125,1,"""scale-free""",25,1,75,75,500,"count turtles",243,125,124,121,1,20.7174062685047,23.6954776043145,34,2.02941176470588,0,237.647058823529,0.0801245492492024,0.00825641232413316,0.183779012220776,22.9066699542805,5,1.6,0,73.6,0.0950469367289147,0.00678156342294785,0.189234092982818,24.3922781127444,8,2.5,0,455,0.0976826951811482,0.00982459718808746,0.181496877479779,21.6292999322437,78,1.93589743589744,0,301.358974358974,0.103786872187557,0.00777919726102607,0.185598421193874,24.2065657957962,9,0.976
"244",244,244,125,1,"""scale-free""",25,1,75,75,500,"count turtles",244,125,124,110,1,20.9003768851718,26.6264095203354,34,2.14705882352941,0,284.058823529412,0.0648036437841379,0.00860081787312853,0.203204882812877,25.5171917477246,8,1.75,0,207.375,0.0960214109398034,0.00702263652337683,0.217783846015673,27.6020735447681,9,1.22222222222222,0,40.7777777777778,0.0470462645140224,0.00536636238502935,0.183451962029875,16.8671564146518,74,2.02702702702703,0,278.567567567568,0.0769092483143428,0.0081499167386669,0.201304575381074,28.2175091152605,10,0.888
"245",245,245,125,1,"""scale-free""",25,1,75,75,500,"count turtles",245,125,124,112,1,16.4524486545781,25.4720686083247,33,1.15151515151515,0,18.6060606060606,0.0803276582619214,0.00501745975773604,0.184619384510002,25.9396721834646,7,1.85714285714286,0,203.428571428571,0.027262763070224,0.00782941049716521,0.160306059895807,31.2307384264219,5,3.2,0,1009.8,0.207716755050292,0.0118349324850698,0.197042612525975,28.9460749931199,80,2.2625,0,366.8125,0.0908594735431554,0.00900554115111506,0.183441304087104,24.5581731254462,4,0.904
"246",246,246,125,1,"""scale-free""",25,1,75,75,500,"count turtles",246,125,124,109,9,17.9394765158786,25.2054710801879,35,1.85714285714286,0,321.771428571429,0.129831073823538,0.00755624200373766,0.160676097192259,26.1740692765285,6,2.33333333333333,0,299.333333333333,0.1175644934993,0.00950786900386837,0.160350903859018,27.065188028203,6,1,0,0,0.040493603097614,0.00470432529659232,0.144097612276294,21.1277382545532,78,2.08974358974359,0,376.820512820513,0.148927673854183,0.0083366456931592,0.16198165656415,24.9414602903647,5,0.88
"247",247,247,125,1,"""scale-free""",25,1,75,75,500,"count turtles",247,125,124,107,2,22.0254781754984,25.5891170342709,32,2.125,0,281.15625,0.104542830962637,0.00850767154322617,0.186782940660473,25.2978190481583,7,1.57142857142857,0,286,0.0636502412118496,0.00650441191950386,0.168156750376399,29.7289554214972,7,2.57142857142857,0,324.857142857143,0.0904071334980041,0.0102653078036309,0.180931835920429,28.3704845661715,79,1.91139240506329,0,293.556962025316,0.0910070780660495,0.00772615788044075,0.182497061129909,25.0938397446723,6,0.864
"248",248,248,125,1,"""scale-free""",25,1,75,75,500,"count turtles",248,125,124,84,1,23.429607776005,25.2601272915408,35,2.2,0,412.028571428571,0.103481507333706,0.00865372422452457,0.191851884623314,27.6529119799817,5,3,0,798.6,0.200376704663342,0.0110468189734418,0.211978834285241,23.0060559679536,8,1.25,0,45.875,0.0504825854964732,0.00551395468330134,0.175171927838915,22.9572873030638,77,1.8961038961039,0,213.701298701299,0.07350580432232,0.00776329765984442,0.185001276505619,24.5581222581684,4,0.68
"249",249,249,125,1,"""scale-free""",25,1,75,75,500,"count turtles",249,125,124,116,1,20.3031427792007,24.7528000480885,32,2.28125,0,550.96875,0.103919443857936,0.0089682862389334,0.178707262989904,22.860305289288,8,1.75,0,121.75,0.037361305668524,0.00740541686826416,0.158027718567076,25.147022347191,8,1.625,0,314.625,0.0678851153959668,0.00663651957342053,0.179575737951551,27.7701481684652,77,1.92207792207792,0,233.220779220779,0.0910969441762666,0.00780103050416433,0.17218004796035,25.1848425016701,9,0.936
"250",250,250,125,1,"""scale-free""",25,1,75,75,500,"count turtles",250,125,124,31,1,20.634636462608,23.4410552203815,34,1.79411764705882,0,185.617647058824,0.0698730879546687,0.00740987198065115,0.176109130215675,21.6688718276256,5,4,0,1251.4,0.209509762468499,0.0145155581317909,0.182466784937447,22.2883759637683,6,1.16666666666667,0,60.5,0.0951807124737484,0.00485065580755965,0.200206817058411,21.2137386548775,80,2,0,298.7125,0.0741095990116829,0.00807978283941936,0.183053432703891,24.4333243582539,3,0.256
"251",251,251,125,1,"""scale-free""",25,1,75,75,500,"count turtles",251,125,124,119,1,21.096639973584,26.207449395869,34,1.82352941176471,0,234.264705882353,0.0981202446414049,0.00745005280498668,0.154991673380498,27.9930769063557,6,1.33333333333333,0,100.166666666667,0.137258888217834,0.00547160574210885,0.163605497114412,25.6642569439756,4,1.5,0,61.5,0.0371061411182634,0.00633993962474411,0.146916846326915,31.7855231947256,81,2.12345679012346,0,439.111111111111,0.120210918539105,0.00850010878615831,0.153108293897316,25.2227027805528,4,0.96
"252",252,252,125,1,"""scale-free""",25,1,75,75,500,"count turtles",252,125,124,111,2,23.039105166814,25.9132536476292,34,1.76470588235294,0,309.117647058824,0.071362483559518,0.00725533056391875,0.179271139978365,24.7302950298507,6,1.66666666666667,0,248,0.141098910147865,0.00668344158321433,0.203613172527846,22.4824199582568,6,1.66666666666667,0,120.833333333333,0.083470627726232,0.00695015955567337,0.173629680795935,24.1217563045189,79,2.12658227848101,0,292.544303797468,0.0839497830565722,0.00850021713915742,0.186006559644985,26.8190078147097,5,0.896
"253",253,253,125,1,"""scale-free""",25,1,75,75,500,"count turtles",253,125,124,121,5,24.2721457360867,24.5103973044191,32,1.90625,0,274.53125,0.114888685010804,0.00765119360638055,0.201787623617962,26.5692889996418,7,1.28571428571429,0,52.4285714285714,0.0423362434325026,0.00559076597274303,0.184618759748562,21.9252077616816,7,1.57142857142857,0,121.428571428571,0.0440321771638946,0.00655604595902088,0.184601445933508,20.1691246729421,79,2.11392405063291,0,300.506329113924,0.0797430156588573,0.00848271039333512,0.192645192265362,24.2901530129302,8,0.976
"254",254,254,125,1,"""scale-free""",25,1,75,75,500,"count turtles",254,125,124,112,3,20.4186948370762,25.4771794709721,30,2.43333333333333,0,486.966666666667,0.129186927120639,0.00966784713473305,0.173757547579056,23.6942104020871,7,2,0,205.571428571429,0.151210271708183,0.00795263035747046,0.177976092886271,27.1912771211779,7,2.14285714285714,0,779,0.200570082318719,0.00808951075725891,0.187120831196468,22.3301328954615,81,1.80246913580247,0,194.654320987654,0.131293678027888,0.00737863701425806,0.17910836387354,26.2613734776843,6,0.904
"255",255,255,125,1,"""scale-free""",25,1,75,75,500,"count turtles",255,125,124,8,2,20.9406380494649,25.7643897411201,34,2.55882352941176,0,471.117647058824,0.105618550299553,0.00991909248065342,0.206056533308234,24.9052417028968,6,1.66666666666667,0,304,0.0722760055665048,0.00678357272394952,0.200359655419925,25.3168399206693,8,2.25,0,286.875,0.0961712135388142,0.00886858956570677,0.209184414647006,29.5669406685252,77,1.72727272727273,0,161.857142857143,0.057895581387534,0.00715715198426535,0.195259558696319,25.7835575957053,0,0.072
"256",256,256,125,1,"""scale-free""",25,1,75,75,500,"count turtles",256,125,124,117,1,20.7347922326618,24.0617919668152,33,2.36363636363636,0,344.69696969697,0.128259400658137,0.0093129777026777,0.208404335154911,25.6244813436442,8,1.625,0,121.875,0.0404813146658753,0.00704407348377754,0.172510301511119,22.0051256085246,7,2.71428571428571,0,341.142857142857,0.184528211888224,0.0104401459825533,0.218946018035489,19.7270329552699,77,1.79220779220779,0,248.441558441558,0.0924742968060232,0.00731478085796808,0.188238399254223,23.9998165708644,7,0.944
"257",257,257,125,1,"""scale-free""",25,1,75,75,500,"count turtles",257,125,124,95,1,21.4330652615678,25.1607088321189,34,1.70588235294118,0,270.911764705882,0.0601384062930172,0.00695246783224729,0.168688312388251,26.3179930546578,7,2.57142857142857,0,483.142857142857,0.085932895176104,0.010043884841112,0.183573689009749,18.8462275128218,4,2,0,385.75,0.0426258652037076,0.00784343179573463,0.183430851677272,24.0325624471757,80,2.05,0,329.775,0.0589979112296151,0.00827418965791087,0.166553444797732,25.2777874722256,3,0.768
"258",258,258,125,1,"""scale-free""",25,1,75,75,500,"count turtles",258,125,124,100,1,18.4277393344361,22.8971160177029,35,2.08571428571429,0,314.142857142857,0.080496007651187,0.00840078884683869,0.177431736328206,24.8914053747107,5,1.4,0,504.6,0.0709470077076232,0.0058231275622587,0.177506345346995,19.0021750756557,5,1.4,0,49.2,0.021739814998454,0.00625042755909262,0.160573253666941,21.0498433406878,80,2.0125,0,300.45,0.0780760522107231,0.00807005768442362,0.178710658495904,22.3835027752033,5,0.808
"259",259,259,125,1,"""scale-free""",25,1,75,75,500,"count turtles",259,125,124,75,1,20.8500454548257,25.6310315489645,34,1.64705882352941,0,155.323529411765,0.0437445015633338,0.00686492783842191,0.168755060747322,25.9398518399517,6,3.33333333333333,0,845.833333333333,0.126876264175391,0.0125565045719634,0.184903925955123,22.4562688420401,5,5,0,1131.8,0.256314608558021,0.0183414946071182,0.19026104579686,25.5242438546728,80,1.8375,0,280.4875,0.057842680325593,0.00749432441282855,0.177949295192145,25.7445643592075,5,0.608
"260",260,260,125,1,"""scale-free""",25,1,75,75,500,"count turtles",260,125,124,121,1,21.0169765486992,25.7316747404204,34,2.20588235294118,0,249.676470588235,0.105429967777947,0.00882225782740874,0.193786239966781,25.1622192313698,7,1.14285714285714,0,51.8571428571429,0.0849947754545429,0.00481544979975249,0.191702211519717,24.4282647967575,9,2,0,186.222222222222,0.0662249455088658,0.00821408802343025,0.176808805592258,26.8906039648212,75,1.96,0,328.56,0.0808607635400339,0.00789877724078617,0.184967287323042,25.9724079923371,8,0.976
"261",261,261,125,1,"""scale-free""",25,1,75,75,500,"count turtles",261,125,124,113,1,16.8347353606517,23.8319235779355,34,1.73529411764706,0,186.676470588235,0.0450479170429505,0.00711836658062881,0.192838158023395,23.4804239485037,7,1.57142857142857,0,184.857142857143,0.109208133794995,0.00634285802596339,0.213023234702347,17.4405962844932,7,2.57142857142857,0,416,0.0285003060708757,0.0102602231120264,0.188436483117361,31.2591304849712,77,2.07792207792208,0,305.779220779221,0.0763660327359325,0.00833446712068431,0.191303190973882,23.8929603325527,8,0.912
"262",262,262,125,1,"""scale-free""",25,1,75,75,500,"count turtles",262,125,124,114,1,22.0776907982136,26.0368260881141,34,2.32352941176471,0,304.588235294118,0.127709073157383,0.00927088071647993,0.185929271417592,26.9400838672796,7,1.85714285714286,0,173.142857142857,0.0321586305818619,0.00779840515440368,0.159033674146102,22.6820928811143,7,2,0,497.285714285714,0.1557653294036,0.00778110272506786,0.193327276583553,26.119013165218,77,1.84415584415584,0,271.909090909091,0.114311988009393,0.00747705844783612,0.184134489452586,25.9354891844473,8,0.92
"263",263,263,125,1,"""scale-free""",25,1,75,75,500,"count turtles",263,125,124,101,8,22.6139578030163,26.2152507447112,32,1.71875,0,422.25,0.197025950260237,0.0069439078196543,0.180200192249401,28.2547285131243,6,3.33333333333333,0,515.333333333333,0.280873620882574,0.012779488688156,0.179960637512401,32.2721317741448,7,1.57142857142857,0,104.142857142857,0.128755614835895,0.00662034200011217,0.176126462860864,21.867279591457,80,2.025,0,249.1125,0.17077542239075,0.00818469529551676,0.175753455804148,25.3256410360481,6,0.816
"264",264,264,125,1,"""scale-free""",25,1,75,75,500,"count turtles",264,125,124,1,1,22.5509280404542,25.2752502451036,33,2,0,178.060606060606,0.0810061896548413,0.00814186643911864,0.197883528013066,25.3786117761391,6,3.5,0,837.333333333333,0.177558781952558,0.0128315919014459,0.206445489624975,25.2409243079694,7,1.14285714285714,0,34.8571428571429,0.0211255023506148,0.00504717181898917,0.176674992553972,25.3977930438557,79,1.93670886075949,0,279.493670886076,0.0618640669430949,0.00783542599199349,0.194621372315574,25.2238227198805,0,0.016
"265",265,265,125,1,"""scale-free""",25,1,75,75,500,"count turtles",265,125,124,1,1,21.4372096417637,25.7892155927222,36,1.88888888888889,0,328.25,0.0603243136123614,0.00765442281535578,0.173129644225572,26.5062199715414,9,2.66666666666667,0,907.555555555556,0.0954606667103545,0.0101231126504286,0.17413355618285,27.9715323523169,6,1.83333333333333,0,141.333333333333,0.0695887278634822,0.00765923200953066,0.166090429407912,15.9689047315633,74,1.95945945945946,0,253.337837837838,0.0803454042909286,0.00793753206400203,0.168228430154044,25.9712271696562,0,0.016
"266",266,266,125,1,"""scale-free""",25,1,75,75,500,"count turtles",266,125,124,122,1,21.9091548698336,24.9331908077324,33,2.27272727272727,0,409.121212121212,0.128215335491621,0.009020545044093,0.183602177081329,23.7231654556921,5,1.2,0,48.8,0.110446048570281,0.00516327726781966,0.178768205802406,21.6215110342154,8,1.5,0,161,0.0831164289598073,0.00626228934956278,0.173761351485101,24.3135484217182,79,1.9620253164557,0,288.873417721519,0.0944127006025781,0.00792920648619405,0.173770112973674,25.7109930175175,8,0.984
"267",267,267,125,1,"""scale-free""",25,1,75,75,500,"count turtles",267,125,124,119,1,21.9097816795922,25.7828889920133,33,2.42424242424242,0,474.393939393939,0.177085713262862,0.009434931672217,0.193018654299556,24.3300069546178,7,1.57142857142857,0,86.2857142857143,0.0704315798527999,0.00664925536483446,0.1721065261501,25.2486887103596,6,1.5,0,81.3333333333333,0.122582091538638,0.00621498276773174,0.192704530519856,24.501797331642,79,1.87341772151899,0,238.26582278481,0.104159868014445,0.00765585532476718,0.183147977552387,26.5344213865432,7,0.96
"268",268,268,125,1,"""scale-free""",25,1,75,75,500,"count turtles",268,125,124,87,1,19.858743833119,24.1292900974936,36,2.08333333333333,0,351,0.128300834695674,0.00819529775099042,0.200977634160219,24.7105696613018,5,2.6,0,752,0.0977059275423456,0.00992226620599316,0.19862103802581,28.6468699681589,3,1.66666666666667,0,121.666666666667,0.0769660822446546,0.00706611427449493,0.17113747808935,24.0677574030844,81,1.91358024691358,0,227.024691358025,0.0788574812049425,0.00782913095198634,0.182070821259364,23.5943596583924,2,0.704
"269",269,269,125,1,"""scale-free""",25,1,75,75,27,"count turtles",269,125,124,124,1,23.4576555585273,25.5262135719027,35,2.05714285714286,0,332.085714285714,0.0965137836904226,0.00822642679531662,0.191536087698889,25.7363674085671,6,1,0,0,0.0397990616522676,0.00456037729434398,0.158527019083405,24.7890020702927,5,1.8,0,146,0.122393849677434,0.00741756226717957,0.18356744667698,29.3079386131792,79,2.0379746835443,0,287.962025316456,0.112590893913875,0.00819778464635387,0.188187869634833,25.249748502536,6,1
"270",270,270,125,1,"""scale-free""",25,1,75,75,500,"count turtles",270,125,124,104,1,23.5831836931314,24.3008292664918,33,1.84848484848485,0,199.515151515152,0.073520494461223,0.0077349330314821,0.153066072421718,27.2701884055342,6,1.66666666666667,0,372.333333333333,0.12351771584734,0.0066674548231512,0.168711343385368,19.2523876647419,4,1,0,0,0.0494665199569027,0.00439508532500908,0.157103025407365,29.1091546664595,82,2.10975609756098,0,418.390243902439,0.11075389468399,0.00838002609417252,0.158855394404083,23.2406889789581,5,0.84
"271",271,271,125,1,"""scale-free""",50,1,25,25,500,"count turtles",271,125,124,121,1,44.1549918267364,75.568726689211,33,1.84848484848485,0,342.515151515152,0.104390940755912,0.00744230091854143,0.173669758042523,75.3170062087199,5,1.6,0,73.2,0.013284298458447,0.00693724162463925,0.155899091627272,78.4287583734661,6,2.66666666666667,0,774,0.167372113884162,0.0100224422603455,0.200254784910825,71.3592479102653,81,2.01234567901235,0,287.493827160494,0.0790044013044841,0.00814300256793658,0.166818961805715,75.8065475547493,85,0.976
"272",272,272,125,1,"""scale-free""",50,1,25,25,500,"count turtles",272,125,124,122,2,39.716223614319,77.052167738706,34,2.17647058823529,0,361.294117647059,0.0703698040499829,0.00865055999553942,0.177947774392802,75.7861966672307,8,1.25,0,30.625,0.0452414020816101,0.00545617059762605,0.159595696350457,74.9355825688696,5,1.4,0,73.4,0.0827607690263244,0.005930272425287,0.177397453690982,85.2829757889915,78,2.01282051282051,0,314.948717948718,0.0728645674290312,0.00811000299031046,0.179355604589172,77.2934710404679,82,0.984
"273",273,273,125,1,"""scale-free""",50,1,25,25,500,"count turtles",273,125,124,1,1,47.6180595047852,74.0096019965046,34,1.85294117647059,0,182.941176470588,0.0581445698425949,0.00757000725741058,0.206920487837229,74.6060106496369,5,2.4,0,563.8,0.120464002980872,0.00931979599133929,0.240898784904861,77.3408819850611,6,2,0,323.833333333333,0.041431754449251,0.00807636721820717,0.201871345760768,73.4692199742916,80,2.0125,0,248.65,0.076399882869459,0.00809453212477626,0.210130148936542,73.5884519713046,1,0.016
"274",274,274,125,1,"""scale-free""",50,1,25,25,500,"count turtles",274,125,124,118,1,41.5583402588705,75.1559624386642,36,2.22222222222222,0,421.583333333333,0.080653953016227,0.00884031753537666,0.180043905827762,75.0627328772839,7,1.57142857142857,0,104.714285714286,0.0540892379577862,0.0067376280152074,0.159269025011552,71.6372871203126,4,1.75,0,887.75,0.09704487102389,0.00690652719180061,0.170593281059129,69.4097828454615,78,1.92307692307692,0,252.910256410256,0.0646674234917374,0.0077815264596511,0.169244127351661,75.8094458977792,79,0.952
"275",275,275,125,1,"""scale-free""",50,1,25,25,500,"count turtles",275,125,124,120,1,40.6206200144058,76.404210186072,36,2.44444444444444,0,491.666666666667,0.122840967647244,0.00951203560253247,0.192854061177352,75.5644978888471,5,1.8,0,98.4,0.0788346528283434,0.00761642839678746,0.185903705509033,80.6975974955377,4,1.75,0,122,0.0547443979848035,0.00727273611878394,0.172270131699106,76.8267007640884,80,1.8,0,221.825,0.0820054591420306,0.00737992039812198,0.17913458065492,76.4926194840808,81,0.968
"276",276,276,125,1,"""scale-free""",50,1,25,25,500,"count turtles",276,125,124,120,2,47.2918224666821,72.9729193301393,35,1.77142857142857,0,259.571428571429,0.0834495228533035,0.00722683541718235,0.168115196084561,71.3025021547677,4,2,0,122.25,0.0857877163055454,0.00838685114149948,0.176750813388744,70.4689868815259,6,2.33333333333333,0,316.333333333333,0.0778245118433158,0.00928176649259998,0.166757189701265,77.6668157476244,80,2.05,0,351.625,0.0861450886911035,0.00822278446096275,0.172351121930745,73.4768812354837,83,0.968
"277",277,277,125,1,"""scale-free""",50,1,25,25,500,"count turtles",277,125,124,101,1,47.4507840229885,74.8299616072652,34,1.61764705882353,0,199.529411764706,0.0647512159536101,0.00676453876316695,0.180906823195068,74.933208380004,7,3.14285714285714,0,400.857142857143,0.170259430192199,0.0123037770659272,0.191027837163208,78.3664335869634,7,3.28571428571429,0,805.285714285714,0.0756628928749695,0.0125395150193042,0.182664160877582,85.1979305346268,77,1.92207792207792,0,266.636363636364,0.111147197508329,0.00774159269422992,0.185365725108512,73.5203320407387,70,0.816
