"","agents-n","links-n","spreaders-avglinks","ambiv-n","ambiv-avglinks","ambiv-cluster-coeff","ambiv-betweenness","ambiv-eigencent","ambiv-pgrank","ambiv-closeness","rej-n","rej-avglinks","rej-coeff","rej-betweenness","rej-eigencent","rej-pgrank","rej-closeness","aa-n","aa-avglinks","aa-coeff","aa-betweenness","aa-eigencent","aa-pgrank","aa-closeness","as-n","as-avglinks","as-coeff","as-betweenness","as-eigencent","as-pgrank","as-closeness","believers-n","misinfo-avgexpose-n"
"1",120,345,9,34,5.70588235294118,0.0651260504201681,132.188932321972,0.435510899478415,0.0079462600935824,0.31200153272118,6,6.33333333333333,0.100462962962963,152.844179795633,0.556465254963153,0.00823099483882501,0.320014297457689,6,6,0.0448412698412698,175.74761959136,0.480706314711577,0.00825701822591404,0.323662212569484,74,5.7027027027027,0.0787001287001287,124.865209523392,0.426141228230576,0.00793449425510049,0.312596337871916,81,1.675
"2",120,342,5,33,5.48484848484848,0.0458874458874459,110.18915967399,0.46754312051569,0.00788595509970475,0.30352646983295,6,6,0.0412698412698413,171.626902857201,0.493645987318626,0.00853598172553719,0.319237851425005,5,5.6,0.0666666666666667,127.475857501641,0.454359685732848,0.00797899052506994,0.303666183446228,76,5.77631578947368,0.0791353383458646,141.547592448775,0.500098206757016,0.0080951416752842,0.310735354899024,81,1.61666666666667
"3",120,349,5,33,6.09090909090909,0.147426647426647,135.631879551723,0.599039075884821,0.00789678868725424,0.308081857809503,6,5.33333333333333,0.0777777777777778,104.030866323769,0.567962198052476,0.00715261060370345,0.309440544447876,6,6.16666666666667,0.0527777777777778,177.189198093952,0.600314903160686,0.00843525506764562,0.322236610735213,75,5.70666666666667,0.104825396825397,132.704367843824,0.537418093773988,0.00772940091319946,0.307792647530623,82,1.675
"4",120,352,6,35,5.91428571428571,0.159206349206349,133.886643528209,0.439041392607076,0.00799699449493564,0.29637534725922,6,5.16666666666667,0.161111111111111,63.5959901081031,0.304621087312619,0.00735198029576683,0.278121135733798,4,5.5,0.183333333333333,90.8070755687116,0.453729125165085,0.00745302606240402,0.289931829826,75,5.92,0.117703703703704,151.922176447856,0.430699061561363,0.00803493985501689,0.303463471401545,79,1.475
"5",120,349,5,35,5.82857142857143,0.112517006802721,135.316470251219,0.530052882544308,0.00797415054199494,0.31019116295372,5,5.8,0.2,119.121508628447,0.498434626637135,0.00750918431572821,0.297230516865446,9,6.11111111111111,0.0486772486772487,180.098904840388,0.553406284205597,0.00840734747956753,0.316406015713013,71,5.77464788732394,0.108618376928236,129.245434570445,0.511343908303339,0.00795698994845347,0.306892467230923,80,1.55833333333333
"6",120,345,4,33,5.84848484848485,0.0643097643097643,143.373295323995,0.534670106555452,0.00829228761373954,0.310649212776694,5,5.6,0.0471428571428571,121.292676339516,0.524386276865052,0.00805385069429868,0.310943724517289,6,6.16666666666667,0.0796296296296296,136.199272831205,0.552987610660461,0.00879927285552288,0.310543438763041,76,5.68421052631579,0.0791771094402673,129.737134679255,0.528791898989263,0.00802622377005911,0.308558809294728,83,1.5
"7",120,349,7,33,5.57575757575758,0.0945165945165945,106.614193856079,0.467091138881763,0.00772217774302289,0.305760440514243,6,6,0.0880952380952381,156.309501439471,0.560677142701073,0.00824856612000293,0.320638979319058,6,6,0.0841269841269841,103.085634924853,0.572003659938358,0.00826914452037601,0.304491979478247,75,5.89333333333333,0.0917883597883598,145.071477127513,0.51395778570946,0.00801274518183746,0.312562226478475,82,1.60833333333333
"8",120,349,6,33,5.72727272727273,0.0854978354978355,125.105539962391,0.42360416807991,0.00796658799794806,0.310775770421026,5,6,0.0333333333333333,147.999804658472,0.436569939930073,0.00839960991290596,0.322077784257964,7,6.71428571428571,0.119727891156463,184.376937325512,0.503653312494121,0.00915527905146754,0.310128270649848,75,5.76,0.0855026455026455,128.625061288935,0.440842301636704,0.00796767764958553,0.312951265629268,82,1.625
"9",120,349,7,35,5.97142857142857,0.073968253968254,131.146133771127,0.529596668985235,0.00812114077186474,0.307228706863754,5,5.6,0.0514285714285714,91.1389325288598,0.475745014912519,0.00788580325257109,0.297928209438323,6,5.66666666666667,0.0841269841269841,147.775858900373,0.496464776047521,0.00788774898439346,0.306781515295762,74,5.77027027027027,0.07754719004719,137.804533810324,0.516528902684786,0.00791318121438821,0.309314638983501,80,1.70833333333333
"10",120,355,5,34,5.67647058823529,0.103011204481793,109.193456875777,0.479155313890372,0.00764433525932048,0.313351057459297,6,6.16666666666667,0.0603174603174603,148.620841673999,0.534565741245197,0.00831053897942599,0.321368959058204,8,6,0.0738095238095238,101.185446282901,0.482957506789678,0.00825040520360674,0.309067931926115,72,6,0.0955026455026455,139.391858971061,0.511017106278077,0.00806246449278437,0.319370043199036,81,1.675
"11",120,348,6,32,5.8125,0.0989583333333333,118.305545013453,0.426883234801927,0.00797946146847192,0.304720656013153,7,5.71428571428571,0.0421768707482993,167.951935219411,0.428180327043469,0.00794101348124397,0.311552081116105,5,5,0.16,61.77815635819,0.315318474898586,0.00667165419552793,0.291228086940948,76,5.85526315789474,0.11609231411863,143.469318832141,0.476446362590616,0.00781263787985558,0.309361124967441,82,1.65
